utt_id,seg_id,speaker,type,language,source_wav,audio_path,start_sec,end_sec,duration_sec,rms_dbfs,peak,clip_ratio,silence_ratio,text,keep,qc_reason,split
bambam__ac37f32228__r0003__u007,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u007.wav,84.0,96.0,12.0,-25.0,0.4775579869747162,0.0,0.18136439267886856,อีกแบบหนึ่งดีนะครับผม คือรู้สึกว่าเห็นหลาย ๆ คนบอกว่าเลข 3 เนี่ย มันจะเป็นช่วงเวลาที่ดีที่สุดของผู้ชาย แต่ผมก็เลยอยากรู้ว่ามันดีที่สุดยังไง ผมว่าคือ...,True,ok,train
bambam__ac37f32228__r0003__u008,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u008.wav,96.0,108.0,12.0,-25.0,0.5417914390563965,0.0,0.129783693843594,ที่ผมได้ยินมาว่าเลข 3 มันจะเป็นช่วงที่ stable มากที่สุด ทั้งเรื่องจิตใจ ความคิด แล้วก็เรื่องสภาพแวดล้อมทุกอย่าง ที่เราตั้งใจ,True,ok,train
bambam__ac37f32228__r0003__u009,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u009.wav,108.0,120.0,12.0,-25.0,0.6251100897789001,0.0,0.14143094841930118,ทํามันมาตลอดตอนเลขสองครับผม แล้วพอเข้าเลขสามนึงมันจะได้แบบว่า ดูเข้าที่เข้าทางมากขึ้นอะไรอย่างเงี้ย ก็ ก็รอดูครับผม ผมว่าเลขสามน่าจะ จะมีจุดพีคในหลายหลายอย่างของชีวิต,True,ok,train
bambam__ac37f32228__r0003__u010,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u010.wav,120.0,132.0,12.0,-25.0,0.42280808091163635,0.0,0.24792013311148087,ผมก็รู้สึกว่า อย่างเมื่อก่อนเนี่ย ผมแบบว่า เอ่อ แบบจะรู้สึกมีความ เหมือน อยากลองทำแบบคนนู้น อยากลองทำแบบคนนี้ กลัวในหลายๆ เสียงเลยค่ะ ว่าแบบ,True,ok,train
bambam__ac37f32228__r0003__u011,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u011.wav,132.0,144.0,12.0,-25.000001907348633,0.5355587601661682,0.0,0.14309484193011648,ถ้าเราทำวันนี้มันจะเป็นยังไง เป็นยังไง แต่ว่าพอมันมาไปๆ และผ่านมาทุกอย่าง ผมรู้สึกว่าการเป็นตัวเองมันดีที่สุดครับผม ซึ่งผมว่า มันเป็นช่วงเวลาที่กดดันก็จริง แล้วก็แบบ...,True,ok,train
bambam__ac37f32228__r0003__u012,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u012.wav,144.0,156.0,12.0,-25.0,0.5733265280723572,0.0,0.11314475873544093,รู้สึกมาท้าตัวเองไม่เจอครับผม แต่ว่าเพราะเวลาพวกนั้นแหละครับ มันเลยแบบว่าเป็นแบมๆในวันนี้ แล้วก็แบบว่ากล้าที่จะทำอะไรหลายๆอย่างที่แบบ มันอาจจะดูขัดกับโลก แบบวัฒนธรรม K-pop หรือว่า T-pop เกินไปหน่อยนิดนึง,True,ok,train
bambam__ac37f32228__r0003__u013,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u013.wav,156.0,168.0,12.0,-25.0,0.42762285470962524,0.0,0.2579034941763727,แต่ว่าผมว่าเพราะว่าเรามีความคิดแล้วก็มีความอยากทำอะไรที่มันนอกกรอบ แล้วพอเราได้ทำมันมันก็สนุกใช่ไหมครับ ก็เลยแบบว่าน่าจะเป็นแบบพลังชีวิต,True,ok,train
bambam__ac37f32228__r0003__u014,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u014.wav,168.0,180.0,12.0,-25.0,0.6035634279251099,0.0,0.15640599001663893,ที่ทำให้มันผ่านเรื่องกดดันมาทุกอย่างได้ครับผม เพราะว่าเราอยากที่จะออกนอกกรอบแล้ว ทุกคนยอมรับก็ได้ครับผม ก็คืออยากที่จะไปถึงเป้าหมายนั้นนะครับ การที่แบบว่า,True,ok,train
bambam__ac37f32228__r0003__u015,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u015.wav,180.0,192.0,12.0,-25.0,0.5485718846321106,0.0,0.10815307820299501,จะ จะ โชว์ ลุค ใหม่ ที่ แบบ มันเป็น มากกว่า ไอดอล แล้ว มีความ เป็น อาร์ทิสต์ เข้าไป เนี้ย แล้วก็ แบบ อาจ ถ้า มอง เป็น จัสซิน บีเบอร์ ครับ เขา ก็ แบบ เด บ ิ ล ตั้งแต่ เด็ก ๆ สมัย กว่า เขาจะ แบบว่า ตัด ภาพ เด็ก ของเขา ให้หมด ได้ เนี้ย เขา ผ่าน อะไร มา,True,ok,train
bambam__ac37f32228__r0003__u016,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u016.wav,192.0,204.0,12.0,-25.0,0.6439075469970703,0.0,0.11647254575707154,มาเยอะมากแล้วก็ต้องโดนหลาย ๆ ความคิดเห็นจากคนรอบตัวเขาใช่ไหมครับผม ผมว่าแอลบอุปกรณ์นี้มันเป็นแอลบอุปกรณ์ที่ผมอยากที่จะสลากภาพเด็กสักทีครับผม,True,ok,train
bambam__ac37f32228__r0003__u017,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u017.wav,204.0,216.0,12.0,-25.0,0.5878804922103882,0.0,0.16139767054908485,เขาจะมองผมเป็นลูก เป็นเด็กยังไงก็ตาม แต่ว่ายังไงผมว่า สักวันหนึ่ง คือแบบ ผมจะให้เขามองผมเป็นเด็กแบบ แบมๆในแบบว่า ฉบับ 10-78 ไม่ได้อะครับผม,True,ok,train
bambam__ac37f32228__r0003__u018,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u018.wav,216.0,228.0,12.0,-25.0,0.4981406033039093,0.0,0.21963394342762063,คือ ผมเลยอยากให้แบบว่า อยากให้เขาเนี่ย อยู่ใน timeline เดียวกันกับเราหน่อยตอนนี้ ไม่ใช่แบบว่าภาพติดอยู่กับแค่อดีตอย่างเงี้ยครับผม ก็อยากให้แบบว่า,True,ok,train
bambam__ac37f32228__r0003__u019,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u019.wav,228.0,240.0,12.0,-25.0,0.5645866990089417,0.0,0.051580698835274545,ยอมรับในแบมๆ ตอนนี้หน่อย ซึ่งแอลบอนนี้ผมว่ามันทำได้ดีมากเลย,True,ok,train
bambam__ac37f32228__r0003__u020,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u020.wav,240.0,252.0,12.0,-24.999998092651367,0.5593072772026062,0.0,0.09317803660565724,ตั้งแต่เริ่มโซโลมาเนี่ย ตอนอยู่ GOT7 ผมก็จะแบบว่าเป็นเน็กแบบว่า Energy มากๆใช่ไหมครับผม ซึ่งเวลาผมไปไหนไม่ว่าจะเป็นออกรายการหรือว่าการอยู่บนเวทีหรืออย่างเงี้ย คือผมรู้ว่าทุกคนเขาคาดหวัง,True,ok,train
bambam__ac37f32228__r0003__u021,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u021.wav,252.0,264.0,12.0,-25.0,0.5666369795799255,0.0,0.18635607321131448,เสียงหัวเราะจากผม กับการที่ผมต้องทำตัวให้ดูตลก แบบว่าต้องเป็นคนเอเนอร์จี้เยอะ ต้องพูดเยอะๆ ให้เขา Enjoy ใช่ไหมครับผม แต่ว่าหลังจากเริ่ม Solo มา,True,ok,val
bambam__ac37f32228__r0003__u022,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u022.wav,264.0,276.0,12.0,-24.999998092651367,0.6363980174064636,0.0,0.1064891846921797,ผมรู้สึกแบบ เราไม่ต้องเป็นในแบบที่เขาอยากเห็นก็ได้ ลองเป็นของตัวเองดู แล้วถ้าเกิดเราเป็นของตัวเองแล้วเนี่ย มันจะเป็นยังไง ตอนนั้นก็คล้ายๆตอนนี้ครับ ก็จะมีเสียงหลายๆอย่าง ว่าแบบ เอ้ย แบมๆ เปลี่ยนไป,True,ok,train
bambam__ac37f32228__r0003__u023,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u023.wav,276.0,288.0,12.0,-25.0,0.5912508368492126,0.0,0.056572379367720464,แบมๆ นู้น เหมือนเป็นแบมๆ ที่ไม่รู้จักเลย แล้วคนพวกนั้นเค้าก็ออกไปหมดเลยครับผม แต่ว่า มันก็มีคนใหม่เขามาแทนที แต่พอเราเป็นของตัวเองเรื่อยๆ อย่างเงี้ย พอผมสบายใจกับการเป็นตัวเองมากขึ้นอ่ะ คนใหม่เค้า...,True,ok,train
bambam__ac37f32228__r0003__u024,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u024.wav,288.0,300.0,12.0,-24.999998092651367,0.5872267484664917,0.0,0.11980033277870217,เขาก็จะเข้ามาเยอะขึ้นๆๆๆๆๆๆๆ จนแบบว่ามันไม่เห็นที่ว่างของคนเก่าที่ออกไปแล้วครับผม ซึ่งตอนนี้ก็เป็นอย่างนั้นเหมือนกันครับผม ก็คือพอเราถ่ายอัลบั้มไทย ลองถ่ายวิดีโอไปใหม่,True,ok,train
bambam__ac37f32228__r0003__u025,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u025.wav,300.0,312.0,12.0,-25.0,0.46296945214271545,0.0,0.16805324459234608,ที่มันอาจจะแบบนิดนึงครับผม แต่แบบ... ก็เนี่ยครับ มันก็เป็นการคัดคนออก ใครที่อยู่ใดก็คือคนที่... คือผมจะเรียกว่านั้นคือคนของเราจริง ๆ แต่ใครที่ออกเพราะเรื่องแบบนี้เนี่ย,True,ok,train
bambam__ac37f32228__r0003__u026,bambam__ac37f32228__r0003,bambam,speech,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/bambam/bambam__ac37f32228__r0003.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/bambam/bambam__ac37f32228__r0003__u026.wav,312.0,324.0,12.0,-25.0,0.4490703046321869,0.0,0.17637271214642264,ก็ เขาอาจจะไม่ได้เป็นคนของเราใจแรกอยู่แล้วพอได้นะครับผม แต่ฟิตแบบคำชื่นชมส่วนใหญ่มันไม่ได้มาจากแฟนคลับ มันมาจากคนนอกใช่ไหมครับผม ใช่ครับ ๆ ครับ ผมได้แบบว่ามันจะมีพื้นที่ที่แบบ,True,ok,train
